dataset,method,file_name,touch_prob,gt,pred,error
d1,B5_concave_ellipse,IMG_5933_JPG.rf.65416be7b56bea7ca538afaa7ba37d7f.jpg,,95,116,21
d1,B5_concave_ellipse,IMG20240925164339_jpg.rf.7b5491580dadfd8d5e0ab761adb5a214.jpg,,79,86,7
d1,B5_concave_ellipse,IMG_5958_JPG.rf.cf64eae898aa1a916c9e80136e6c2adc.jpg,,123,135,12
d1,B5_concave_ellipse,IMG_6011_JPG.rf.7c1f4cf4382a68ff1e5ea4366b212164.jpg,,71,68,-3
d1,B5_concave_ellipse,IMG20240925164301_01_jpg.rf.d5b25bc8bd02e1907bee8f46f5599125.jpg,,80,96,16
d1,B5_concave_ellipse,IMG_5934_JPG.rf.81133f65b37d725a23702a16ca646968.jpg,,94,117,23
d1,B5_concave_ellipse,IMG_5948_JPG.rf.ac653268560b0c3a0704b264ddcc05e8.jpg,,92,106,14
d1,B5_concave_ellipse,IMG_5942_JPG.rf.dd5fa3f8586c5668eb042424af30581a.jpg,,96,132,36
d1,B5_concave_ellipse,IMG_5939_JPG.rf.be590b4ed20446ca614e2a3ea4896055.jpg,,99,113,14
d1,B5_concave_ellipse,IMG_5936_JPG.rf.f847c7336e0f80a436be0320ec1acdc6.jpg,,96,123,27
d1,B5_concave_ellipse,IMG20240925164358_jpg.rf.dcb46ad347ee9bbff715da325937bc30.jpg,,74,105,31
d1,B5_concave_ellipse,IMG_5927_JPG.rf.ff753868c7100f53e6f58b613711d93b.jpg,,95,120,25
d1,B5_concave_ellipse,IMG_5943_JPG.rf.ea4a94adbd531657509db2bc7fd1c8ab.jpg,,94,110,16
d1,B5_concave_ellipse,IMG_5952_JPG.rf.7508bf43c981626c1ab7f99a98f35e59.jpg,,93,100,7
d1,B5_concave_ellipse,IMG20240925164308_jpg.rf.030ee892fd6cfa6de0f590b704a8cabb.jpg,,81,90,9
d1,B5_concave_ellipse,IMG20240925164329_jpg.rf.03acd5bb7f4e884c276105976d967f86.jpg,,80,87,7
d1,B5_concave_ellipse,IMG20240925164309_jpg.rf.8c2aa7c8e4ce03acbd348a379ac26493.jpg,,79,92,13
d1,B5_concave_ellipse,IMG_5929_JPG.rf.63ca4de6ea5795f3e8c58ed96a47278c.jpg,,98,120,22
d1,B5_concave_ellipse,IMG_5955_JPG.rf.505bb675b19da4faa0f06a961900f4dd.jpg,,93,105,12
d1,Ours_ASW_SPC,IMG_5931_JPG.rf.12844a31d22ba038ec137c0790b6ad86.jpg,,98,98,0
d1,Ours_ASW_SPC,IMG20240925164310_jpg.rf.17bbacb4e46d4c4a6a9820d01379e75a.jpg,,82,83,1
d1,Ours_ASW_SPC,IMG_5935_JPG.rf.1ea22149625a94f356e888dcc1594ee7.jpg,,98,91,-7
d1,Ours_ASW_SPC,IMG20240925164337_jpg.rf.3cc4d01a9f078a5d7d538796ed66a51a.jpg,,80,80,0
d1,Ours_ASW_SPC,IMG_5938_JPG.rf.3cc3d357661a689aa8dcad0338bd3276.jpg,,104,86,-18
d1,Ours_ASW_SPC,IMG20240925164318_jpg.rf.031a92b2fc3575c5f4e67e870930aefe.jpg,,80,81,1
d1,Ours_ASW_SPC,IMG_5974_JPG.rf.01d37e6f9e5fa5d90b047c1eb803cc7a.jpg,,116,116,0
d1,Ours_ASW_SPC,IMG_5957_JPG.rf.4aadb140e129d8799cd5bdafd7045e91.jpg,,92,94,2
d1,Ours_ASW_SPC,IMG20240925164316_jpg.rf.4b4efde2cdd707e707e25ece4084e127.jpg,,82,82,0
d1,Ours_ASW_SPC,IMG_5953_JPG.rf.16804498eeee182e039aeb36480d4080.jpg,,95,98,3
d1,Ours_ASW_SPC,IMG_5954_JPG.rf.58394540b72dbc67cf9dbff0cc27da90.jpg,,95,96,1
d1,Ours_ASW_SPC,IMG20240925164307_jpg.rf.521b7a54a67b3f2017d9e0919a667601.jpg,,82,83,1
d1,Ours_ASW_SPC,IMG_5940_JPG.rf.61e57f3b0b8f2ba5201369e9233846ad.jpg,,95,90,-5
d1,Ours_ASW_SPC,IMG_5932_JPG.rf.4884a527699978225f4f4f045697af34.jpg,,90,97,7
d1,Ours_ASW_SPC,IMG_5950_JPG.rf.537a5fcc7d8331af9db13b558a3ce74d.jpg,,94,93,-1
d1,Ours_ASW_SPC,IMG20240925164328_jpg.rf.637036885e97c154b682414350759392.jpg,,81,83,2
d1,Ours_ASW_SPC,IMG_5947_JPG.rf.8809428ac09f730c14fd2a85905a8098.jpg,,91,93,2
d1,Ours_ASW_SPC,IMG20240925164302_jpg.rf.502d49991e020141f182d716e988dd24.jpg,,80,84,4
d1,Ours_ASW_SPC,IMG_5956_JPG.rf.832244f729ef68075e6fc4da1b841b73.jpg,,94,94,0
d1,Ours_ASW_SPC,IMG_5928_JPG.rf.6e10f535ae48c6f2e2ba3fa5ea7c39d3.jpg,,96,95,-1
d1,Ours_ASW_SPC,IMG20240925164301_jpg.rf.7d610693a4581b74bb1da62b0ea6214b.jpg,,85,83,-2
d1,Ours_ASW_SPC,IMG_5959_JPG.rf.4f8c5415c7461f9c230377f286500515.jpg,,124,124,0
d1,Ours_ASW_SPC,IMG_5945_JPG.rf.b58acf84b02a1d421112db1958841e12.jpg,,93,91,-2
d1,Ours_ASW_SPC,IMG_5937_JPG.rf.bbf96bc90cb64ac9497f5a720d75083a.jpg,,103,95,-8
d1,Ours_ASW_SPC,IMG_5944_JPG.rf.027061606e8aabacea1a1595deb1eeb9.jpg,,93,93,0
d1,Ours_ASW_SPC,IMG20240925164317_jpg.rf.b206e016514f83e52d5c772740ccf146.jpg,,82,82,0
d1,Ours_ASW_SPC,IMG_5946_JPG.rf.bec7217cae4100c67795e1968d9059fb.jpg,,92,90,-2
d1,Ours_ASW_SPC,IMG_5949_JPG.rf.bb2df54a582d7db6bb4228a5ec6e5f1d.jpg,,96,93,-3
d1,Ours_ASW_SPC,IMG20240925164327_jpg.rf.c543e6a91d445a0dafb720a3a64fabe2.jpg,,82,84,2
d1,Ours_ASW_SPC,IMG_5930_JPG.rf.bd0c252f6e89ff547f1965b6d1333f63.jpg,,98,98,0
d1,Ours_ASW_SPC,IMG20240925164338_jpg.rf.adb1fa30b6f2e281d65ecd292487264f.jpg,,78,80,2
d1,Ours_ASW_SPC,IMG_5941_JPG.rf.b46b9e2d2e9e494ac46df2badd7780fa.jpg,,96,92,-4
d1,Ours_ASW_SPC,IMG_5933_JPG.rf.65416be7b56bea7ca538afaa7ba37d7f.jpg,,95,97,2
d1,Ours_ASW_SPC,IMG20240925164339_jpg.rf.7b5491580dadfd8d5e0ab761adb5a214.jpg,,79,80,1
d1,Ours_ASW_SPC,IMG_5958_JPG.rf.cf64eae898aa1a916c9e80136e6c2adc.jpg,,123,124,1
d1,Ours_ASW_SPC,IMG_6011_JPG.rf.7c1f4cf4382a68ff1e5ea4366b212164.jpg,,71,65,-6
d1,Ours_ASW_SPC,IMG20240925164301_01_jpg.rf.d5b25bc8bd02e1907bee8f46f5599125.jpg,,80,85,5
d1,Ours_ASW_SPC,IMG_5934_JPG.rf.81133f65b37d725a23702a16ca646968.jpg,,94,97,3
d1,Ours_ASW_SPC,IMG_5948_JPG.rf.ac653268560b0c3a0704b264ddcc05e8.jpg,,92,93,1
d1,Ours_ASW_SPC,IMG_5942_JPG.rf.dd5fa3f8586c5668eb042424af30581a.jpg,,96,90,-6
d1,Ours_ASW_SPC,IMG_5939_JPG.rf.be590b4ed20446ca614e2a3ea4896055.jpg,,99,94,-5
d1,Ours_ASW_SPC,IMG_5936_JPG.rf.f847c7336e0f80a436be0320ec1acdc6.jpg,,96,94,-2
d1,Ours_ASW_SPC,IMG20240925164358_jpg.rf.dcb46ad347ee9bbff715da325937bc30.jpg,,74,80,6
d1,Ours_ASW_SPC,IMG_5927_JPG.rf.ff753868c7100f53e6f58b613711d93b.jpg,,95,96,1
d1,Ours_ASW_SPC,IMG_5943_JPG.rf.ea4a94adbd531657509db2bc7fd1c8ab.jpg,,94,94,0
d1,Ours_ASW_SPC,IMG_5952_JPG.rf.7508bf43c981626c1ab7f99a98f35e59.jpg,,93,99,6
d1,Ours_ASW_SPC,IMG20240925164308_jpg.rf.030ee892fd6cfa6de0f590b704a8cabb.jpg,,81,83,2
d1,Ours_ASW_SPC,IMG20240925164329_jpg.rf.03acd5bb7f4e884c276105976d967f86.jpg,,80,83,3
d1,Ours_ASW_SPC,IMG20240925164309_jpg.rf.8c2aa7c8e4ce03acbd348a379ac26493.jpg,,79,83,4
d1,Ours_ASW_SPC,IMG_5929_JPG.rf.63ca4de6ea5795f3e8c58ed96a47278c.jpg,,98,94,-4
d1,Ours_ASW_SPC,IMG_5955_JPG.rf.505bb675b19da4faa0f06a961900f4dd.jpg,,93,94,1
d2,B1_components,touch00_00.png,0.0,91,91,0
d2,B1_components,touch00_01.png,0.0,63,63,0
d2,B1_components,touch00_02.png,0.0,86,86,0
d2,B1_components,touch00_03.png,0.0,87,87,0
d2,B1_components,touch00_04.png,0.0,70,69,-1
d2,B1_components,touch00_05.png,0.0,64,64,0
d2,B1_components,touch00_06.png,0.0,89,89,0
d2,B1_components,touch00_07.png,0.0,53,52,-1
d2,B1_components,touch20_00.png,0.2,94,75,-19
d2,B1_components,touch20_01.png,0.2,58,44,-14
d2,B1_components,touch20_02.png,0.2,67,57,-10
d2,B1_components,touch20_03.png,0.2,49,41,-8
d2,B1_components,touch20_04.png,0.2,44,36,-8
d2,B1_components,touch20_05.png,0.2,75,59,-16
d2,B1_components,touch20_06.png,0.2,44,32,-12
d2,B1_components,touch20_07.png,0.2,79,66,-13
d2,B1_components,touch40_00.png,0.4,62,40,-22
d2,B1_components,touch40_01.png,0.4,81,51,-30
d2,B1_components,touch40_02.png,0.4,98,68,-30
d2,B1_components,touch40_03.png,0.4,59,39,-20
d2,B1_components,touch40_04.png,0.4,93,56,-37
d2,B1_components,touch40_05.png,0.4,49,26,-23
d2,B1_components,touch40_06.png,0.4,80,50,-30
d2,B1_components,touch40_07.png,0.4,69,40,-29
d2,B1_components,touch60_00.png,0.6,77,40,-37
d2,B1_components,touch60_01.png,0.6,88,52,-36
d2,B1_components,touch60_02.png,0.6,98,64,-34
d2,B1_components,touch60_03.png,0.6,64,30,-34
d2,B1_components,touch60_04.png,0.6,91,60,-31
d2,B1_components,touch60_05.png,0.6,58,26,-32
d2,B1_components,touch60_06.png,0.6,55,26,-29
d2,B1_components,touch60_07.png,0.6,89,38,-51
d2,B1_components,touch80_00.png,0.8,64,25,-39
d2,B1_components,touch80_01.png,0.8,90,39,-51
d2,B1_components,touch80_02.png,0.8,67,33,-34
d2,B1_components,touch80_03.png,0.8,52,24,-28
d2,B1_components,touch80_04.png,0.8,69,27,-42
d2,B1_components,touch80_05.png,0.8,87,38,-49
d2,B1_components,touch80_06.png,0.8,44,22,-22
d2,B1_components,touch80_07.png,0.8,89,43,-46
d2,B2_area,touch00_00.png,0.0,91,90,-1
d2,B2_area,touch00_01.png,0.0,63,63,0
d2,B2_area,touch00_02.png,0.0,86,85,-1
d2,B2_area,touch00_03.png,0.0,87,88,1
d2,B2_area,touch00_04.png,0.0,70,68,-2
d2,B2_area,touch00_05.png,0.0,64,63,-1
d2,B2_area,touch00_06.png,0.0,89,88,-1
d2,B2_area,touch00_07.png,0.0,53,55,2
d2,B2_area,touch20_00.png,0.2,94,94,0
d2,B2_area,touch20_01.png,0.2,58,56,-2
d2,B2_area,touch20_02.png,0.2,67,66,-1
d2,B2_area,touch20_03.png,0.2,49,48,-1
d2,B2_area,touch20_04.png,0.2,44,44,0
d2,B2_area,touch20_05.png,0.2,75,73,-2
d2,B2_area,touch20_06.png,0.2,44,46,2
d2,B2_area,touch20_07.png,0.2,79,78,-1
d2,B2_area,touch40_00.png,0.4,62,60,-2
d2,B2_area,touch40_01.png,0.4,81,79,-2
d2,B2_area,touch40_02.png,0.4,98,98,0
d2,B2_area,touch40_03.png,0.4,59,62,3
d2,B2_area,touch40_04.png,0.4,93,89,-4
d2,B2_area,touch40_05.png,0.4,49,52,3
d2,B2_area,touch40_06.png,0.4,80,79,-1
d2,B2_area,touch40_07.png,0.4,69,66,-3
d2,B2_area,touch60_00.png,0.6,77,69,-8
d2,B2_area,touch60_01.png,0.6,88,87,-1
d2,B2_area,touch60_02.png,0.6,98,96,-2
d2,B2_area,touch60_03.png,0.6,64,64,0
d2,B2_area,touch60_04.png,0.6,91,92,1
d2,B2_area,touch60_05.png,0.6,58,58,0
d2,B2_area,touch60_06.png,0.6,55,52,-3
d2,B2_area,touch60_07.png,0.6,89,84,-5
d2,B2_area,touch80_00.png,0.8,64,63,-1
d2,B2_area,touch80_01.png,0.8,90,91,1
d2,B2_area,touch80_02.png,0.8,67,72,5
d2,B2_area,touch80_03.png,0.8,52,51,-1
d2,B2_area,touch80_04.png,0.8,69,51,-18
d2,B2_area,touch80_05.png,0.8,87,80,-7
d2,B2_area,touch80_06.png,0.8,44,42,-2
d2,B2_area,touch80_07.png,0.8,89,90,1
d2,B3_dist_watershed,touch00_00.png,0.0,91,91,0
d2,B3_dist_watershed,touch00_01.png,0.0,63,63,0
d2,B3_dist_watershed,touch00_02.png,0.0,86,86,0
d2,B3_dist_watershed,touch00_03.png,0.0,87,87,0
d2,B3_dist_watershed,touch00_04.png,0.0,70,70,0
d2,B3_dist_watershed,touch00_05.png,0.0,64,64,0
d2,B3_dist_watershed,touch00_06.png,0.0,89,89,0
d2,B3_dist_watershed,touch00_07.png,0.0,53,53,0
d2,B3_dist_watershed,touch20_00.png,0.2,94,90,-4
d2,B3_dist_watershed,touch20_01.png,0.2,58,54,-4
d2,B3_dist_watershed,touch20_02.png,0.2,67,63,-4
d2,B3_dist_watershed,touch20_03.png,0.2,49,47,-2
d2,B3_dist_watershed,touch20_04.png,0.2,44,39,-5
d2,B3_dist_watershed,touch20_05.png,0.2,75,69,-6
d2,B3_dist_watershed,touch20_06.png,0.2,44,38,-6
d2,B3_dist_watershed,touch20_07.png,0.2,79,74,-5
d2,B3_dist_watershed,touch40_00.png,0.4,62,51,-11
d2,B3_dist_watershed,touch40_01.png,0.4,81,71,-10
d2,B3_dist_watershed,touch40_02.png,0.4,98,89,-9
d2,B3_dist_watershed,touch40_03.png,0.4,59,49,-10
d2,B3_dist_watershed,touch40_04.png,0.4,93,78,-15
d2,B3_dist_watershed,touch40_05.png,0.4,49,43,-6
d2,B3_dist_watershed,touch40_06.png,0.4,80,68,-12
d2,B3_dist_watershed,touch40_07.png,0.4,69,57,-12
d2,B3_dist_watershed,touch60_00.png,0.6,77,61,-16
d2,B3_dist_watershed,touch60_01.png,0.6,88,76,-12
d2,B3_dist_watershed,touch60_02.png,0.6,98,82,-16
d2,B3_dist_watershed,touch60_03.png,0.6,64,52,-12
d2,B3_dist_watershed,touch60_04.png,0.6,91,82,-9
d2,B3_dist_watershed,touch60_05.png,0.6,58,49,-9
d2,B3_dist_watershed,touch60_06.png,0.6,55,51,-4
d2,B3_dist_watershed,touch60_07.png,0.6,89,78,-11
d2,B3_dist_watershed,touch80_00.png,0.8,64,49,-15
d2,B3_dist_watershed,touch80_01.png,0.8,90,72,-18
d2,B3_dist_watershed,touch80_02.png,0.8,67,58,-9
d2,B3_dist_watershed,touch80_03.png,0.8,52,42,-10
d2,B3_dist_watershed,touch80_04.png,0.8,69,54,-15
d2,B3_dist_watershed,touch80_05.png,0.8,87,66,-21
d2,B3_dist_watershed,touch80_06.png,0.8,44,38,-6
d2,B3_dist_watershed,touch80_07.png,0.8,89,65,-24
d2,B4_erosion_watershed,touch00_00.png,0.0,91,91,0
d2,B4_erosion_watershed,touch00_01.png,0.0,63,63,0
d2,B4_erosion_watershed,touch00_02.png,0.0,86,86,0
d2,B4_erosion_watershed,touch00_03.png,0.0,87,87,0
d2,B4_erosion_watershed,touch00_04.png,0.0,70,70,0
d2,B4_erosion_watershed,touch00_05.png,0.0,64,64,0
d2,B4_erosion_watershed,touch00_06.png,0.0,89,89,0
d2,B4_erosion_watershed,touch00_07.png,0.0,53,52,-1
d2,B4_erosion_watershed,touch20_00.png,0.2,94,75,-19
d2,B4_erosion_watershed,touch20_01.png,0.2,58,44,-14
d2,B4_erosion_watershed,touch20_02.png,0.2,67,57,-10
d2,B4_erosion_watershed,touch20_03.png,0.2,49,41,-8
d2,B4_erosion_watershed,touch20_04.png,0.2,44,36,-8
d2,B4_erosion_watershed,touch20_05.png,0.2,75,59,-16
d2,B4_erosion_watershed,touch20_06.png,0.2,44,32,-12
d2,B4_erosion_watershed,touch20_07.png,0.2,79,66,-13
d2,B4_erosion_watershed,touch40_00.png,0.4,62,40,-22
d2,B4_erosion_watershed,touch40_01.png,0.4,81,51,-30
d2,B4_erosion_watershed,touch40_02.png,0.4,98,68,-30
d2,B4_erosion_watershed,touch40_03.png,0.4,59,39,-20
d2,B4_erosion_watershed,touch40_04.png,0.4,93,56,-37
d2,B4_erosion_watershed,touch40_05.png,0.4,49,26,-23
d2,B4_erosion_watershed,touch40_06.png,0.4,80,50,-30
d2,B4_erosion_watershed,touch40_07.png,0.4,69,40,-29
d2,B4_erosion_watershed,touch60_00.png,0.6,77,40,-37
d2,B4_erosion_watershed,touch60_01.png,0.6,88,52,-36
d2,B4_erosion_watershed,touch60_02.png,0.6,98,64,-34
d2,B4_erosion_watershed,touch60_03.png,0.6,64,30,-34
d2,B4_erosion_watershed,touch60_04.png,0.6,91,60,-31
d2,B4_erosion_watershed,touch60_05.png,0.6,58,26,-32
d2,B4_erosion_watershed,touch60_06.png,0.6,55,26,-29
d2,B4_erosion_watershed,touch60_07.png,0.6,89,38,-51
d2,B4_erosion_watershed,touch80_00.png,0.8,64,25,-39
d2,B4_erosion_watershed,touch80_01.png,0.8,90,39,-51
d2,B4_erosion_watershed,touch80_02.png,0.8,67,33,-34
d2,B4_erosion_watershed,touch80_03.png,0.8,52,24,-28
d2,B4_erosion_watershed,touch80_04.png,0.8,69,27,-42
d2,B4_erosion_watershed,touch80_05.png,0.8,87,38,-49
d2,B4_erosion_watershed,touch80_06.png,0.8,44,22,-22
d2,B4_erosion_watershed,touch80_07.png,0.8,89,43,-46
d2,B5_concave_ellipse,touch00_00.png,0.0,91,91,0
d2,B5_concave_ellipse,touch00_01.png,0.0,63,63,0
d2,B5_concave_ellipse,touch00_02.png,0.0,86,86,0
d2,B5_concave_ellipse,touch00_03.png,0.0,87,87,0
d2,B5_concave_ellipse,touch00_04.png,0.0,70,70,0
d2,B5_concave_ellipse,touch00_05.png,0.0,64,64,0
d2,B5_concave_ellipse,touch00_06.png,0.0,89,89,0
d2,B5_concave_ellipse,touch00_07.png,0.0,53,53,0
d2,B5_concave_ellipse,touch20_00.png,0.2,94,85,-9
d2,B5_concave_ellipse,touch20_01.png,0.2,58,47,-11
d2,B5_concave_ellipse,touch20_02.png,0.2,67,62,-5
d2,B5_concave_ellipse,touch20_03.png,0.2,49,45,-4
d2,B5_concave_ellipse,touch20_04.png,0.2,44,39,-5
d2,B5_concave_ellipse,touch20_05.png,0.2,75,65,-10
d2,B5_concave_ellipse,touch20_06.png,0.2,44,37,-7
d2,B5_concave_ellipse,touch20_07.png,0.2,79,69,-10
d2,B5_concave_ellipse,touch40_00.png,0.4,62,49,-13
d2,B5_concave_ellipse,touch40_01.png,0.4,81,65,-16
d2,B5_concave_ellipse,touch40_02.png,0.4,98,79,-19
d2,B5_concave_ellipse,touch40_03.png,0.4,59,50,-9
d2,B5_concave_ellipse,touch40_04.png,0.4,93,67,-26
d2,B5_concave_ellipse,touch40_05.png,0.4,49,39,-10
d2,B5_concave_ellipse,touch40_06.png,0.4,80,63,-17
d2,B5_concave_ellipse,touch40_07.png,0.4,69,52,-17
d2,B5_concave_ellipse,touch60_00.png,0.6,77,58,-19
d2,B5_concave_ellipse,touch60_01.png,0.6,88,71,-17
d2,B5_concave_ellipse,touch60_02.png,0.6,98,80,-18
d2,B5_concave_ellipse,touch60_03.png,0.6,64,51,-13
d2,B5_concave_ellipse,touch60_04.png,0.6,91,78,-13
d2,B5_concave_ellipse,touch60_05.png,0.6,58,45,-13
d2,B5_concave_ellipse,touch60_06.png,0.6,55,40,-15
d2,B5_concave_ellipse,touch60_07.png,0.6,89,66,-23
d2,B5_concave_ellipse,touch80_00.png,0.8,64,49,-15
d2,B5_concave_ellipse,touch80_01.png,0.8,90,64,-26
d2,B5_concave_ellipse,touch80_02.png,0.8,67,55,-12
d2,B5_concave_ellipse,touch80_03.png,0.8,52,38,-14
d2,B5_concave_ellipse,touch80_04.png,0.8,69,48,-21
d2,B5_concave_ellipse,touch80_05.png,0.8,87,60,-27
d2,B5_concave_ellipse,touch80_06.png,0.8,44,32,-12
d2,B5_concave_ellipse,touch80_07.png,0.8,89,70,-19
d2,Ours_ASW_SPC,touch00_00.png,0.0,91,91,0
d2,Ours_ASW_SPC,touch00_01.png,0.0,63,63,0
d2,Ours_ASW_SPC,touch00_02.png,0.0,86,86,0
d2,Ours_ASW_SPC,touch00_03.png,0.0,87,87,0
d2,Ours_ASW_SPC,touch00_04.png,0.0,70,70,0
d2,Ours_ASW_SPC,touch00_05.png,0.0,64,64,0
d2,Ours_ASW_SPC,touch00_06.png,0.0,89,89,0
d2,Ours_ASW_SPC,touch00_07.png,0.0,53,53,0
d2,Ours_ASW_SPC,touch20_00.png,0.2,94,93,-1
d2,Ours_ASW_SPC,touch20_01.png,0.2,58,58,0
d2,Ours_ASW_SPC,touch20_02.png,0.2,67,67,0
d2,Ours_ASW_SPC,touch20_03.png,0.2,49,49,0
d2,Ours_ASW_SPC,touch20_04.png,0.2,44,44,0
d2,Ours_ASW_SPC,touch20_05.png,0.2,75,75,0
d2,Ours_ASW_SPC,touch20_06.png,0.2,44,44,0
d2,Ours_ASW_SPC,touch20_07.png,0.2,79,79,0
d2,Ours_ASW_SPC,touch40_00.png,0.4,62,61,-1
d2,Ours_ASW_SPC,touch40_01.png,0.4,81,81,0
d2,Ours_ASW_SPC,touch40_02.png,0.4,98,98,0
d2,Ours_ASW_SPC,touch40_03.png,0.4,59,59,0
d2,Ours_ASW_SPC,touch40_04.png,0.4,93,93,0
d2,Ours_ASW_SPC,touch40_05.png,0.4,49,49,0
d2,Ours_ASW_SPC,touch40_06.png,0.4,80,80,0
d2,Ours_ASW_SPC,touch40_07.png,0.4,69,69,0
d2,Ours_ASW_SPC,touch60_00.png,0.6,77,77,0
d2,Ours_ASW_SPC,touch60_01.png,0.6,88,88,0
d2,Ours_ASW_SPC,touch60_02.png,0.6,98,98,0
d2,Ours_ASW_SPC,touch60_03.png,0.6,64,63,-1
d2,Ours_ASW_SPC,touch60_04.png,0.6,91,91,0
d2,Ours_ASW_SPC,touch60_05.png,0.6,58,58,0
d2,Ours_ASW_SPC,touch60_06.png,0.6,55,55,0
d2,Ours_ASW_SPC,touch60_07.png,0.6,89,89,0
d2,Ours_ASW_SPC,touch80_00.png,0.8,64,63,-1
d2,Ours_ASW_SPC,touch80_01.png,0.8,90,90,0
d2,Ours_ASW_SPC,touch80_02.png,0.8,67,67,0
d2,Ours_ASW_SPC,touch80_03.png,0.8,52,51,-1
d2,Ours_ASW_SPC,touch80_04.png,0.8,69,66,-3
d2,Ours_ASW_SPC,touch80_05.png,0.8,87,87,0
d2,Ours_ASW_SPC,touch80_06.png,0.8,44,43,-1
d2,Ours_ASW_SPC,touch80_07.png,0.8,89,88,-1
d3,B1_components,WIN_20240202_13_53_14_Pro_jpg.rf.c67045ee3774ac939ab68fdc9eebc6f9.jpg,,15,17,2
d3,B1_components,WIN_20240201_15_03_05_Pro_jpg.rf.c786ba6bc82242f8c3aba0bf62d3e11f.jpg,,14,16,2
d3,B1_components,WIN_20240126_13_57_50_Pro_jpg.rf.c6a3d267492c7c8014f8acd6436d8347.jpg,,13,17,4
d3,B1_components,WIN_20240131_11_20_56_Pro_jpg.rf.c6fc305a0ac5dfb42d384d8abe772872.jpg,,12,18,6
d3,B1_components,WIN_20240129_10_22_34_Pro_jpg.rf.cbf887d7aa87a4cd2278044a3096dad2.jpg,,14,17,3
d3,B1_components,WIN_20240126_14_10_51_Pro_jpg.rf.ca74ce2427e6a24dd61413fde1002377.jpg,,15,17,2
d3,B1_components,WIN_20240127_13_49_42_Pro_jpg.rf.c5b4523b3b8f6ec8be649aade31904cd.jpg,,13,16,3
d3,B1_components,WIN_20240202_13_49_29_Pro_jpg.rf.c7f6fa9837a9b93e2b82dd908749747f.jpg,,17,20,3
d3,B1_components,WIN_20240127_13_55_28_Pro_jpg.rf.c9de9822a7891ddd1d1cd294229696c6.jpg,,18,19,1
d3,B1_components,WIN_20240202_14_01_39_Pro_jpg.rf.c68312b74da19dab1a07fdf9703e7858.jpg,,16,17,1
d3,B1_components,WIN_20240129_16_53_09_Pro_jpg.rf.c7a96ab65e29d13f49f60439e8413816.jpg,,15,17,2
d3,B1_components,WIN_20240130_16_53_42_Pro_jpg.rf.ca929a9bba99c9f59a1f052d675f4bb9.jpg,,12,17,5
d3,B1_components,WIN_20240131_10_54_15_Pro_jpg.rf.ca2ee0d4068d5c9789a1b0e6cf52749f.jpg,,14,8,-6
d3,B1_components,WIN_20240130_16_29_13_Pro_jpg.rf.cdc580339d42e40a862d166e2dbfb99a.jpg,,15,22,7
d3,B1_components,WIN_20240202_13_08_10_Pro_jpg.rf.c9985984a16f62cd1b38c6e2cbcdf508.jpg,,18,18,0
d3,B1_components,WIN_20240202_11_53_16_Pro_jpg.rf.c5c0f80d022663ffa50a09a40c9e2dcc.jpg,,13,16,3
d3,B1_components,WIN_20240202_13_19_54_Pro_jpg.rf.c6ef19ef2b7dd38f2a2a72553077903c.jpg,,17,19,2
d3,B1_components,WIN_20240129_11_02_01_Pro_jpg.rf.cd8626cea54afe5dfac807b08a4c417e.jpg,,14,17,3
d3,B1_components,WIN_20240127_13_43_16_Pro_jpg.rf.cc823cd7d145486c8aac51eba6d24641.jpg,,13,18,5
d3,B1_components,WIN_20240202_13_00_05_Pro_jpg.rf.c5ed46a01ee6dc7e414125c00caded8b.jpg,,15,15,0
d3,B1_components,WIN_20240127_13_41_33_Pro_jpg.rf.cb1fb3a59038e64c9d42accf61c900d0.jpg,,18,22,4
d3,B1_components,WIN_20240126_14_36_54_Pro_jpg.rf.c90acb0ce5e19f9d626974563deb244a.jpg,,15,23,8
d3,B1_components,WIN_20240202_14_03_09_Pro_jpg.rf.cdd3eb0f39cc4fa86b65e679af988ecd.jpg,,21,23,2
d3,B1_components,WIN_20240131_10_53_23_Pro_jpg.rf.ccefbf87fdabc8b9509e42e9249a15ca.jpg,,17,21,4
d3,B1_components,WIN_20240129_18_23_47_Pro_jpg.rf.cdc1a74a0c05a62ab02664bad340fbb3.jpg,,17,20,3
d3,B1_components,WIN_20240202_13_02_17_Pro_jpg.rf.ca4874f6e69e7e7e9aa8295a98e7549b.jpg,,14,17,3
d3,B1_components,WIN_20240202_12_38_40_Pro_jpg.rf.cad8d19f5343f8ce627cdf2efe2ff52b.jpg,,15,22,7
d3,B1_components,WIN_20240202_12_00_29_Pro_jpg.rf.c5b44336b3ecd8da919ce4802a6584cb.jpg,,14,15,1
d3,B1_components,WIN_20240129_18_27_33_Pro_jpg.rf.cef06924412b7d65bab2159a68004dd2.jpg,,16,16,0
d3,B1_components,WIN_20240129_17_59_40_Pro_jpg.rf.d0280384a4488a2205bfbb66dee79bbd.jpg,,12,14,2
d3,B1_components,WIN_20240129_17_00_03_Pro_jpg.rf.d10357e0d7e36cdc5011569c65f718c9.jpg,,16,19,3
d3,B1_components,WIN_20240202_11_58_32_Pro_jpg.rf.d1a2dafeb02970915f8e2167cc2e6ad3.jpg,,14,19,5
d3,B1_components,WIN_20240130_15_42_03_Pro_jpg.rf.cf0f7c567599534d74c5d4fa571cde39.jpg,,14,17,3
